ITGB3--GP3A,g.16,99.5,Trefoil_Plexin domain-like 
ITGB3--GP3A,d.200,99.7,Integrin beta tail domain 
ITGB3--GP3A,g.3,95.0,Knottins (small inhibitors- toxins- lectins) 
ITGB3--GP3A,c.62,81.6,vWA-like 
ITGB3--GP3A,b.1,99.9,Immunoglobulin-like beta-sandwich 
ITGB4,g.3,97.7,Knottins (small inhibitors- toxins- lectins) 
ITGB4,g.16,98.4,Trefoil_Plexin domain-like 
ITGB4,b.1,97.4,Immunoglobulin-like beta-sandwich 
ITGB4,c.62,100.0,vWA-like 
ITGB4,d.200,99.3,Integrin beta tail domain 
ITGB5,d.200,99.3,Integrin beta tail domain 
ITGB5,g.3,87.0,Knottins (small inhibitors- toxins- lectins) 
ITGB5,b.1,99.9,Immunoglobulin-like beta-sandwich 
ITGB5,g.16,99.4,Trefoil_Plexin domain-like 
ITGB5,c.62,84.2,vWA-like 
ITGB6,g.3,80.9,Knottins (small inhibitors- toxins- lectins) 
ITGB6,c.62,90.5,vWA-like 
ITGB6,g.16,99.4,Trefoil_Plexin domain-like 
ITGB6,b.1,99.8,Immunoglobulin-like beta-sandwich 
ITGB6,d.200,99.0,Integrin beta tail domain 
ITGB7,c.62,85.7,vWA-like 
ITGB7,g.3,85.8,Knottins (small inhibitors- toxins- lectins) 
ITGB7,d.200,98.3,Integrin beta tail domain 
ITGB7,g.16,98.6,Trefoil_Plexin domain-like 
ITGB7,b.1,99.8,Immunoglobulin-like beta-sandwich 
ITGB8,b.1,99.7,Immunoglobulin-like beta-sandwich 
ITGB8,g.3,92.1,Knottins (small inhibitors- toxins- lectins) 
ITGB8,c.62,83.2,vWA-like 
ITGB8,g.16,99.3,Trefoil_Plexin domain-like 
ITGBL1--OSCP--TIED,g.3,96.9,Knottins (small inhibitors- toxins- lectins) 
ITIH1--IGHEP1,c.62,97.9,vWA-like 
ITIH2--IGHEP2,c.62,97.9,vWA-like 
ITIH3,c.62,98.2,vWA-like 
ITIH4--IHRP--ITIHL1--PK120--PRO1851,c.62,98.5,vWA-like 
ITK--EMT--LYK,d.93,98.3,SH2-like 
ITK--EMT--LYK,d.144,99.8,Protein kinase-like (PK-like) 
ITK--EMT--LYK,b.55,99.9,PH domain-like barrel 
ITK--EMT--LYK,b.34,98.2,SH3-like barrel 
ITPK1,d.142,80.2,ATP-grasp 
ITPKA,d.143,100.0,SAICAR synthase-like 
ITPKB,d.143,100.0,SAICAR synthase-like 
ITPKC--IP3KC,d.143,100.0,SAICAR synthase-like 
ITPR1--INSP3R1,b.42,93.9,beta-Trefoil 
ITPR1--INSP3R1,a.118,99.5,alpha-alpha  uperhelix 
ITPR2,a.118,99.3,alpha-alpha  uperhelix 
ITPR2,b.42,93.4,beta-Trefoil 
ITPR3,a.118,98.7,alpha-alpha  uperhelix 
ITPR3,b.42,95.7,beta-Trefoil 
ITSN1--ITSN--SH3D1A,b.7,98.6,C2 domain-like 
ITSN1--ITSN--SH3D1A,b.55,98.7,PH domain-like barrel 
ITSN1--ITSN--SH3D1A,a.39,98.5,EF Hand-like 
ITSN1--ITSN--SH3D1A,a.87,99.8,DBL homology domain (DH-domain) 
ITSN1--ITSN--SH3D1A,b.34,98.4,SH3-like barrel 
ITSN2--KIAA1256--SH3D1B--SWAP,b.55,98.7,PH domain-like barrel 
ITSN2--KIAA1256--SH3D1B--SWAP,b.34,98.4,SH3-like barrel 
ITSN2--KIAA1256--SH3D1B--SWAP,a.39,98.8,EF Hand-like 
ITSN2--KIAA1256--SH3D1B--SWAP,b.7,98.4,C2 domain-like 
ITSN2--KIAA1256--SH3D1B--SWAP,a.87,99.7,DBL homology domain (DH-domain) 
IVD,a.29,99.7,Bromodomain-like 
IVD,e.6,99.7,Acyl-CoA dehydrogenase NM domain-like 
IVNS1ABP--ARA3--FLARA3--KIAA0850--NS1--NS1BP--HSPC068,b.69,99.9,7-bladed beta-propeller 
IVNS1ABP--ARA3--FLARA3--KIAA0850--NS1--NS1BP--HSPC068,d.42,99.5,POZ domain 
IVNS1ABP--ARA3--FLARA3--KIAA0850--NS1--NS1BP--HSPC068,b.68,100.0,6-bladed beta-propeller 
IWS1--IWS1L,a.48,91.6,N-cbl like 
IYD--C6orf71--DEHAL1,d.90,98.4,FMN-dependent nitroreductase-like 
IZUMO1,b.1,80.5,Immunoglobulin-like beta-sandwich 
JADE1--KIAA1807--PHF17,g.50,83.6,FYVE_PHD zinc finger 
JADE2--KIAA0239--PHF15,g.50,89.0,FYVE_PHD zinc finger 
JADE3--KIAA0215--PHF16,g.50,95.8,FYVE_PHD zinc finger 
JAG1--JAGL1,g.3,80.7,Knottins (small inhibitors- toxins- lectins) 
JAG1--JAGL1,g.27,90.7,FnI-like domain 
JAG2,g.3,90.8,Knottins (small inhibitors- toxins- lectins) 
JAG2,g.27,90.6,FnI-like domain 
JAK1--JAK1A--JAK1B,d.144,99.9,Protein kinase-like (PK-like) 
JAK2,d.144,99.9,Protein kinase-like (PK-like) 
JAK3,d.144,99.7,Protein kinase-like (PK-like) 
JARID2--JMJ,a.4,98.2,DNA_RNA-binding 3-helical bundle 
JAZF1--TIP27--ZNF802,g.37,87.6,beta-beta-alpha zinc fingers 
JDP2,a.37,94.4,A DNA-binding domain in eukaryotic transcription factors 
JMJD1C--JHDM2C--KIAA1380--TRIP8,g.44,84.7,RING_U-box 
JMJD4,b.82,99.6,Double-stranded beta-helix 
JMJD6--KIAA0585--PTDSR,b.82,99.9,Double-stranded beta-helix 
JMJD7,b.82,99.9,Double-stranded beta-helix 
JMJD8--C16orf20--PP14397,b.82,99.5,Double-stranded beta-helix 
JRK--JH8,a.4,99.3,DNA_RNA-binding 3-helical bundle 
JRKL,a.4,98.6,DNA_RNA-binding 3-helical bundle 
JUNB,a.37,95.0,A DNA-binding domain in eukaryotic transcription factors 
JUND,a.37,94.8,A DNA-binding domain in eukaryotic transcription factors 
JUN,a.37,94.9,A DNA-binding domain in eukaryotic transcription factors 
JUP--CTNNG--DP3,a.118,85.6,alpha-alpha  uperhelix 
KALRN--DUET--DUO--HAPIP--TRAD,b.1,98.9,Immunoglobulin-like beta-sandwich 
KALRN--DUET--DUO--HAPIP--TRAD,d.144,99.9,Protein kinase-like (PK-like) 
KALRN--DUET--DUO--HAPIP--TRAD,b.55,99.1,PH domain-like barrel 
KALRN--DUET--DUO--HAPIP--TRAD,a.87,99.3,DBL homology domain (DH-domain) 
KANK1--ANKRD15--KANK--KIAA0172,a.118,99.6,alpha-alpha  uperhelix 
KANK1--ANKRD15--KANK--KIAA0172,d.211,99.2,beta-hairpin-alpha-hairpin repeat 
KANK2--ANKRD25--KIAA1518--MXRA3--SIP,a.118,99.3,alpha-alpha  uperhelix 
KANK2--ANKRD25--KIAA1518--MXRA3--SIP,d.211,98.9,beta-hairpin-alpha-hairpin repeat 
KANK3--ANKRD47,a.118,99.4,alpha-alpha  uperhelix 
KANK3--ANKRD47,d.211,99.1,beta-hairpin-alpha-hairpin repeat 
KANK4--ANKRD38,a.118,99.1,alpha-alpha  uperhelix 
KANK4--ANKRD38,d.211,98.6,beta-hairpin-alpha-hairpin repeat 
KANSL3--KIAA1310--NSL3--PRTD--SI1,c.69,87.5,alpha_beta-Hydrolases 
KARS--KIAA0070,b.40,96.0,OB-fold 
KARS--KIAA0070,d.104,85.9,Class II aaRS and biotin synthetases 
KAT2A--GCN5--GCN5L2--HGCN5,d.108,88.1,Acyl-CoA N-acyltransferases (Nat) 
KAT2A--GCN5--GCN5L2--HGCN5,a.29,99.6,Bromodomain-like 
KAT2B--PCAF,a.29,99.7,Bromodomain-like 
KAT2B--PCAF,d.108,83.8,Acyl-CoA N-acyltransferases (Nat) 
KAT5--HTATIP--TIP60,b.34,96.1,SH3-like barrel 
KAT5--HTATIP--TIP60,g.37,98.4,beta-beta-alpha zinc fingers 
KAT5--HTATIP--TIP60,d.108,80.5,Acyl-CoA N-acyltransferases (Nat) 
KAT6A--MOZ--MYST3--RUNXBP2--ZNF220,g.37,80.4,beta-beta-alpha zinc fingers 
KAT6A--MOZ--MYST3--RUNXBP2--ZNF220,d.108,80.2,Acyl-CoA N-acyltransferases (Nat) 
KAT6A--MOZ--MYST3--RUNXBP2--ZNF220,a.4,84.9,DNA_RNA-binding 3-helical bundle 
KAT6A--MOZ--MYST3--RUNXBP2--ZNF220,g.50,83.7,FYVE_PHD zinc finger 
KAT6B--KIAA0383--MORF--MOZ2--MYST4,g.37,99.1,beta-beta-alpha zinc fingers 
KAT6B--KIAA0383--MORF--MOZ2--MYST4,d.108,81.1,Acyl-CoA N-acyltransferases (Nat) 
KAT6B--KIAA0383--MORF--MOZ2--MYST4,g.50,81.5,FYVE_PHD zinc finger 
KAT6B--KIAA0383--MORF--MOZ2--MYST4,a.4,92.1,DNA_RNA-binding 3-helical bundle 
KAT7--HBO1--HBOa--MYST2,g.37,80.2,beta-beta-alpha zinc fingers 
KAT7--HBO1--HBOa--MYST2,g.73,98.9,CCHHC domain 
KAT7--HBO1--HBOa--MYST2,d.108,80.2,Acyl-CoA N-acyltransferases (Nat) 
KAT8--MOF--MYST1--PP7073,d.108,80.4,Acyl-CoA N-acyltransferases (Nat) 
KAT8--MOF--MYST1--PP7073,g.37,98.4,beta-beta-alpha zinc fingers 
KAT8--MOF--MYST1--PP7073,b.34,98.2,SH3-like barrel 
KATNA1,c.37,98.9,P-loop containing nucleoside triphosphate hydrolases 
KATNA1,b.1,98.8,Immunoglobulin-like beta-sandwich 
KATNAL1,c.37,95.5,P-loop containing nucleoside triphosphate hydrolases 
KATNAL2,c.37,97.3,P-loop containing nucleoside triphosphate hydrolases 
KATNB1,b.69,99.9,7-bladed beta-propeller 
KATNB1,b.1,99.8,Immunoglobulin-like beta-sandwich 
KAZN--KAZ--KIAA1026--HRIHFB2003,a.60,84.0,SAM domain-like 
KBTBD11--CMLAP--KIAA0711--KLHDC7C,b.68,99.0,6-bladed beta-propeller 
KBTBD11--CMLAP--KIAA0711--KLHDC7C,d.42,97.6,POZ domain 
KBTBD11--CMLAP--KIAA0711--KLHDC7C,b.69,98.5,7-bladed beta-propeller 
KBTBD12--KLHDC6,d.42,99.5,POZ domain 
KBTBD12--KLHDC6,b.68,99.6,6-bladed beta-propeller 
KBTBD12--KLHDC6,b.69,99.1,7-bladed beta-propeller 
KBTBD13,b.69,98.5,7-bladed beta-propeller 
KBTBD13,b.68,99.4,6-bladed beta-propeller 
KBTBD13,d.42,95.7,POZ domain 
KBTBD2--BKLHD1--KIAA1489--CGI-73,b.68,99.4,6-bladed beta-propeller 
KBTBD2--BKLHD1--KIAA1489--CGI-73,b.69,98.5,7-bladed beta-propeller 
KBTBD2--BKLHD1--KIAA1489--CGI-73,d.42,81.8,POZ domain 
KBTBD3--BKLHD3,b.68,99.4,6-bladed beta-propeller 
KBTBD3--BKLHD3,b.69,97.9,7-bladed beta-propeller 
KBTBD3--BKLHD3,d.42,99.7,POZ domain 
KBTBD4--BKLHD4,d.42,81.5,POZ domain 
KBTBD4--BKLHD4,b.69,96.2,7-bladed beta-propeller 
KBTBD4--BKLHD4,b.68,97.9,6-bladed beta-propeller 
KBTBD6,d.42,99.7,POZ domain 
KBTBD6,b.68,98.5,6-bladed beta-propeller 
KBTBD6,b.69,96.9,7-bladed beta-propeller 
KBTBD7,b.69,97.9,7-bladed beta-propeller 
KBTBD7,b.68,98.7,6-bladed beta-propeller 
KBTBD7,d.42,99.7,POZ domain 
KBTBD8--KIAA1842--TAKRP,b.68,99.4,6-bladed beta-propeller 
KBTBD8--KIAA1842--TAKRP,d.42,99.7,POZ domain 
KBTBD8--KIAA1842--TAKRP,b.69,98.3,7-bladed beta-propeller 
KCMF1--FIGC--ZZZ1,g.49,89.4,Cysteine-rich domain 
KCMF1--FIGC--ZZZ1,g.44,98.0,RING_U-box 
KCMF1--FIGC--ZZZ1,g.37,80.4,beta-beta-alpha zinc fingers 
KCMF1--FIGC--ZZZ1,g.41,86.6,Rubredoxin-like 
KCNA10,d.42,98.9,POZ domain 
KCNA10,f.14,98.7,Gated ion channels 
KCNA1,f.14,98.7,Gated ion channels 
KCNA1,d.42,99.2,POZ domain 
KCNA2,d.42,99.1,POZ domain 
KCNA2,f.14,98.8,Gated ion channels 
KCNA3--HGK5,f.14,98.7,Gated ion channels 
KCNA3--HGK5,d.42,99.1,POZ domain 
KCNA4--KCNA4L,d.42,99.2,POZ domain 
KCNA4--KCNA4L,f.14,98.8,Gated ion channels 
KCNA5,d.42,98.8,POZ domain 
KCNA5,f.14,98.7,Gated ion channels 
KCNA6,d.42,98.9,POZ domain 
KCNA6,f.14,98.8,Gated ion channels 
KCNA7,f.14,98.6,Gated ion channels 
KCNA7,d.42,99.0,POZ domain 
KCNAB1--KCNA1B,c.1,100.0,TIM beta_alpha-barrel 
KCNAB2--KCNA2B--KCNK2,c.1,100.0,TIM beta_alpha-barrel 
KCNAB3--KCNA3B,c.1,100.0,TIM beta_alpha-barrel 
KCNB1,f.14,98.6,Gated ion channels 
KCNB1,d.42,99.7,POZ domain 
KCNB2,d.42,99.6,POZ domain 
KCNB2,f.14,98.6,Gated ion channels 
KCNC1,f.14,98.4,Gated ion channels 
KCNC1,d.42,99.8,POZ domain 
KCNC2,f.14,98.3,Gated ion channels 
KCNC2,d.42,99.6,POZ domain 
KCNC3,f.14,98.2,Gated ion channels 
KCNC3,d.42,99.6,POZ domain 
KCNC4,d.42,99.7,POZ domain 
KCNC4,f.14,98.3,Gated ion channels 
KCND1,f.14,98.5,Gated ion channels 
KCND1,d.42,99.8,POZ domain 
KCND2--KIAA1044,f.14,98.6,Gated ion channels 
KCND2--KIAA1044,d.42,99.8,POZ domain 
KCND3,f.14,98.5,Gated ion channels 
KCND3,d.42,99.8,POZ domain 
KCNF1,f.14,98.6,Gated ion channels 
KCNF1,d.42,99.2,POZ domain 
KCNG1,d.42,99.5,POZ domain 
KCNG1,f.14,98.3,Gated ion channels 
KCNG2--KCNF2,f.14,98.2,Gated ion channels 
KCNG2--KCNF2,d.42,99.0,POZ domain 
KCNG3,d.42,99.1,POZ domain 
KCNG3,f.14,98.0,Gated ion channels 
KCNG4--KCNG3,f.14,98.2,Gated ion channels 
KCNG4--KCNG3,d.42,99.3,POZ domain 
KCNH1--EAG--EAG1,d.110,98.7,Profilin-like 
KCNH1--EAG--EAG1,f.14,97.1,Gated ion channels 
KCNH1--EAG--EAG1,b.82,97.8,Double-stranded beta-helix 
KCNH2--ERG--ERG1--HERG,b.82,96.7,Double-stranded beta-helix 
KCNH2--ERG--ERG1--HERG,d.110,97.0,Profilin-like 
KCNH2--ERG--ERG1--HERG,f.14,83.0,Gated ion channels 
KCNH3--KIAA1282,d.110,96.4,Profilin-like 
KCNH3--KIAA1282,b.82,94.9,Double-stranded beta-helix 
KCNH3--KIAA1282,f.14,96.6,Gated ion channels 
KCNH4,f.14,96.3,Gated ion channels 
KCNH4,d.110,96.9,Profilin-like 
KCNH4,b.82,91.6,Double-stranded beta-helix 
KCNH5--EAG2,d.110,96.3,Profilin-like 
KCNH5--EAG2,b.82,97.4,Double-stranded beta-helix 
KCNH5--EAG2,f.14,91.3,Gated ion channels 
KCNH6--ERG2,f.14,81.5,Gated ion channels 
KCNH6--ERG2,d.110,96.0,Profilin-like 
KCNH6--ERG2,b.82,97.7,Double-stranded beta-helix 
KCNH7--ERG3,d.110,97.1,Profilin-like 
KCNH7--ERG3,b.82,97.7,Double-stranded beta-helix 
KCNH7--ERG3,f.14,84.2,Gated ion channels 
KCNH8,d.110,96.8,Profilin-like 
KCNH8,f.14,96.4,Gated ion channels 
KCNH8,b.82,97.0,Double-stranded beta-helix 
KCNIP1--KCHIP1--VABP,a.39,97.0,EF Hand-like 
KCNIP2--KCHIP2,a.39,97.6,EF Hand-like 
KCNIP3--CSEN--DREAM--KCHIP3,a.39,98.1,EF Hand-like 
KCNIP4--CALP--KCHIP4,a.39,97.8,EF Hand-like 
KCNJ10,b.1,100.0,Immunoglobulin-like beta-sandwich 
KCNJ10,f.14,98.5,Gated ion channels 
KCNJ11,b.1,100.0,Immunoglobulin-like beta-sandwich 
KCNJ11,f.14,98.8,Gated ion channels 
KCNJ12--IRK2--KCNJN1,f.14,93.7,Gated ion channels 
KCNJ12--IRK2--KCNJN1,b.1,89.8,Immunoglobulin-like beta-sandwich 
KCNJ13,f.14,95.5,Gated ion channels 
KCNJ13,b.1,99.9,Immunoglobulin-like beta-sandwich 
KCNJ14--IRK4,f.14,88.6,Gated ion channels 
KCNJ14--IRK4,b.1,100.0,Immunoglobulin-like beta-sandwich 
KCNJ15--KCNJ14,b.1,100.0,Immunoglobulin-like beta-sandwich 
KCNJ15--KCNJ14,f.14,98.8,Gated ion channels 
KCNJ16,f.14,93.1,Gated ion channels 
KCNJ16,b.1,99.9,Immunoglobulin-like beta-sandwich 
KCNJ18,f.14,93.1,Gated ion channels 
KCNJ18,b.1,90.0,Immunoglobulin-like beta-sandwich 
KCNJ1--ROMK1,f.14,89.4,Gated ion channels 
KCNJ1--ROMK1,b.1,88.1,Immunoglobulin-like beta-sandwich 
KCNJ2--IRK1,f.14,82.1,Gated ion channels 
KCNJ2--IRK1,b.1,90.4,Immunoglobulin-like beta-sandwich 
KCNJ3--GIRK1,b.1,97.0,Immunoglobulin-like beta-sandwich 
KCNJ3--GIRK1,f.14,84.3,Gated ion channels 
KCNJ4--IRK3,f.14,99.1,Gated ion channels 
KCNJ4--IRK3,b.1,93.8,Immunoglobulin-like beta-sandwich 
KCNJ5--GIRK4,f.14,94.0,Gated ion channels 
KCNJ5--GIRK4,b.1,100.0,Immunoglobulin-like beta-sandwich 
KCNJ6--GIRK2--KATP2--KCNJ7,b.1,100.0,Immunoglobulin-like beta-sandwich 
KCNJ6--GIRK2--KATP2--KCNJ7,f.14,93.4,Gated ion channels 
KCNJ8,f.14,98.8,Gated ion channels 
KCNJ8,b.1,100.0,Immunoglobulin-like beta-sandwich 
KCNJ9--GIRK3,b.1,92.6,Immunoglobulin-like beta-sandwich 
KCNJ9--GIRK3,f.14,83.1,Gated ion channels 
KCNK10--TREK2,f.14,96.4,Gated ion channels 
KCNK12,f.14,94.1,Gated ion channels 
KCNK13,f.14,94.1,Gated ion channels 
KCNK15--TASK5,f.14,97.1,Gated ion channels 
KCNK16--TALK1,f.14,96.8,Gated ion channels 
KCNK18--TRESK--TRIK,f.14,96.4,Gated ion channels 
KCNK1--HOHO1--KCNO1--TWIK1,f.14,94.7,Gated ion channels 
KCNK2--TREK--TREK1,f.14,96.6,Gated ion channels 
KCNK3--TASK--TASK1,f.14,96.9,Gated ion channels 
KCNK4--TRAAK,f.14,90.0,Gated ion channels 
KCNK5--TASK2,f.14,95.5,Gated ion channels 
KCNK6--TOSS--TWIK2,f.14,96.3,Gated ion channels 
KCNK7,f.14,83.7,Gated ion channels 
KCNK9--TASK3,f.14,96.9,Gated ion channels 
KCNMA1--KCNMA--SLO,f.14,81.3,Gated ion channels 
KCNMA1--KCNMA--SLO,c.2,83.9,NAD(P)-binding Rossmann-fold domains 
KCNN1--SK,f.15,100.0,Small-conductance potassium channel 
KCNN1--SK,f.14,97.2,Gated ion channels 
KCNN2,f.14,97.1,Gated ion channels 
KCNN2,f.15,100.0,Small-conductance potassium channel 
KCNN3--K3,f.14,97.2,Gated ion channels 
KCNN3--K3,f.15,100.0,Small-conductance potassium channel 
KCNN4--IK1--IKCA1--KCA4--SK4,f.15,99.9,Small-conductance potassium channel 
KCNN4--IK1--IKCA1--KCA4--SK4,f.14,97.1,Gated ion channels 
KCNQ1--KCNA8--KCNA9--KVLQT1,f.14,97.9,Gated ion channels 
KCNQ2,f.14,97.8,Gated ion channels 
KCNQ3,f.14,97.5,Gated ion channels 
KCNQ4,f.14,97.9,Gated ion channels 
KCNQ5,f.14,97.5,Gated ion channels 
KCNRG--CLLD4,d.42,99.5,POZ domain 
KCNS1,d.42,99.3,POZ domain 
KCNS1,f.14,98.2,Gated ion channels 
KCNS2--KIAA1144,d.42,99.5,POZ domain 
KCNS2--KIAA1144,f.14,98.2,Gated ion channels 
KCNS3,f.14,98.2,Gated ion channels 
KCNS3,d.42,99.7,POZ domain 
KCNT1--KIAA1422,c.2,91.4,NAD(P)-binding Rossmann-fold domains 
KCNT1--KIAA1422,f.14,85.8,Gated ion channels 
KCNT2--SLICK,f.14,97.7,Gated ion channels 
KCNT2--SLICK,c.2,94.3,NAD(P)-binding Rossmann-fold domains 
KCNU1--KCNMA3--KCNMC1--SLO3,f.14,94.9,Gated ion channels 
KCNV1,d.42,99.5,POZ domain 
KCNV1,f.14,98.2,Gated ion channels 
KCNV2,f.14,98.4,Gated ion channels 
KCNV2,d.42,99.1,POZ domain 
KCP--CRIM2--KCP1,g.27,97.9,FnI-like domain 
KCP--CRIM2--KCP1,g.22,97.2,Serine protease inhibitors 
KCTD10--ULR061--MSTP028,d.42,95.6,POZ domain 
KCTD10--ULR061--MSTP028,a.4,81.0,DNA_RNA-binding 3-helical bundle 
KCTD11--C17orf36--REN,d.42,98.6,POZ domain 
KCTD12--C13orf2--KIAA1778--PFET1,d.42,99.5,POZ domain 
KCTD12--C13orf2--KIAA1778--PFET1,c.37,80.3,P-loop containing nucleoside triphosphate hydrolases 
KCTD13--BACURD1--PDIP1--POLDIP1--FKSG86--PP6832,d.42,90.3,POZ domain 
KCTD14,d.42,88.2,POZ domain 
KCTD15,d.118,85.4,N-acetylmuramoyl-L-alanine amidase-like 
KCTD15,d.42,99.6,POZ domain 
KCTD16--KIAA1317,d.42,99.5,POZ domain 
KCTD17,d.42,86.7,POZ domain 
KCTD18,d.42,99.2,POZ domain 
KCTD19,d.42,97.9,POZ domain 
KCTD1--C18orf5,d.42,99.7,POZ domain 
KCTD20--C6orf69,d.42,98.1,POZ domain 
KCTD21,d.42,99.8,POZ domain 
KCTD2--KIAA0176,d.42,99.6,POZ domain 
KCTD3,d.42,85.2,POZ domain 
KCTD3,b.69,91.3,7-bladed beta-propeller 
KCTD4,d.42,99.6,POZ domain 
KCTD5,d.42,99.7,POZ domain 
KCTD6,d.42,99.8,POZ domain 
KCTD7,d.42,99.5,POZ domain 
KCTD8,d.42,99.4,POZ domain 
KCTD9,d.15,90.4,beta-Grasp (ubiquitin-like) 
KCTD9,d.42,94.5,POZ domain 
KCTD9,b.80,99.4,Single-stranded right-handed beta-helix 
KCTD9,c.10,82.2,Leucine-rich repeat- LRR (right-handed beta-alpha superhelix) 
KDM1A--AOF2--KDM1--KIAA0601--LSD1,c.5,96.1,MurCD N-terminal domain 
KDM1A--AOF2--KDM1--KIAA0601--LSD1,a.4,99.2,DNA_RNA-binding 3-helical bundle 
KDM1A--AOF2--KDM1--KIAA0601--LSD1,c.2,95.1,NAD(P)-binding Rossmann-fold domains 
KDM1A--AOF2--KDM1--KIAA0601--LSD1,c.4,96.0,Nucleotide-binding domain 
KDM1A--AOF2--KDM1--KIAA0601--LSD1,c.3,97.5,FAD_NAD(P)-binding domain 
KDM1A--AOF2--KDM1--KIAA0601--LSD1,d.16,99.1,FAD-linked reductases- C-terminal domain 
KDM1B--AOF1--C6orf193--LSD2,c.3,98.1,FAD_NAD(P)-binding domain 
KDM1B--AOF1--C6orf193--LSD2,c.2,96.4,NAD(P)-binding Rossmann-fold domains 
KDM1B--AOF1--C6orf193--LSD2,c.4,99.0,Nucleotide-binding domain 
KDM1B--AOF1--C6orf193--LSD2,c.5,97.2,MurCD N-terminal domain 
KDM1B--AOF1--C6orf193--LSD2,d.16,98.6,FAD-linked reductases- C-terminal domain 
KDM1B--AOF1--C6orf193--LSD2,a.4,98.2,DNA_RNA-binding 3-helical bundle 
KDM2A--CXXC8--FBL7--FBXL11--JHDM1A--KIAA1004,c.10,84.1,Leucine-rich repeat- LRR (right-handed beta-alpha superhelix) 
KDM2A--CXXC8--FBL7--FBXL11--JHDM1A--KIAA1004,b.82,92.7,Double-stranded beta-helix 
KDM2A--CXXC8--FBL7--FBXL11--JHDM1A--KIAA1004,g.50,86.7,FYVE_PHD zinc finger 
KDM2A--CXXC8--FBL7--FBXL11--JHDM1A--KIAA1004,a.158,94.6,F-box domain 
KDM2B--CXXC2--FBL10--FBXL10--JHDM1B--PCCX2,g.50,84.3,FYVE_PHD zinc finger 
KDM2B--CXXC2--FBL10--FBXL10--JHDM1B--PCCX2,b.82,97.1,Double-stranded beta-helix 
KDM2B--CXXC2--FBL10--FBXL10--JHDM1B--PCCX2,c.10,95.9,Leucine-rich repeat- LRR (right-handed beta-alpha superhelix) 
KDM2B--CXXC2--FBL10--FBXL10--JHDM1B--PCCX2,a.158,96.2,F-box domain 
KDM3A--JHDM2A--JMJD1--JMJD1A--KIAA0742--TSGA,b.82,83.1,Double-stranded beta-helix 
KDM3A--JHDM2A--JMJD1--JMJD1A--KIAA0742--TSGA,g.44,81.0,RING_U-box 
KDM3B--C5orf7--JHDM2B--JMJD1B--KIAA1082,g.44,85.6,RING_U-box 
KDM3B--C5orf7--JHDM2B--JMJD1B--KIAA1082,b.82,97.3,Double-stranded beta-helix 
KDM4A--JHDM3A--JMJD2--JMJD2A--KIAA0677,g.50,84.5,FYVE_PHD zinc finger 
KDM4A--JHDM3A--JMJD2--JMJD2A--KIAA0677,b.34,82.7,SH3-like barrel 
KDM4B--JHDM3B--JMJD2B--KIAA0876,b.34,80.7,SH3-like barrel 
KDM4B--JHDM3B--JMJD2B--KIAA0876,g.50,80.9,FYVE_PHD zinc finger 
KDM4C--GASC1--JHDM3C--JMJD2C--KIAA0780,b.34,99.8,SH3-like barrel 
KDM4C--GASC1--JHDM3C--JMJD2C--KIAA0780,g.50,85.8,FYVE_PHD zinc finger 
KDM4D--JHDM3D--JMJD2D,b.82,91.5,Double-stranded beta-helix 
KDM4E--KDM4DL,b.82,91.8,Double-stranded beta-helix 
KDM5A--JARID1A--RBBP2--RBP2,g.41,80.9,Rubredoxin-like 
KDM5A--JARID1A--RBBP2--RBP2,a.4,98.9,DNA_RNA-binding 3-helical bundle 
KDM5A--JARID1A--RBBP2--RBP2,g.50,94.7,FYVE_PHD zinc finger 
KDM5B--JARID1B--PLU1--RBBP2H1,g.50,94.0,FYVE_PHD zinc finger 
KDM5B--JARID1B--PLU1--RBBP2H1,a.4,98.7,DNA_RNA-binding 3-helical bundle 
KDM5B--JARID1B--PLU1--RBBP2H1,g.41,80.6,Rubredoxin-like 
KDM5C--DXS1272E--JARID1C--SMCX--XE169,g.50,87.9,FYVE_PHD zinc finger 
KDM5C--DXS1272E--JARID1C--SMCX--XE169,a.4,98.6,DNA_RNA-binding 3-helical bundle 
KDM5D--HY--HYA--JARID1D--KIAA0234--SMCY,g.50,88.0,FYVE_PHD zinc finger 
KDM5D--HY--HYA--JARID1D--KIAA0234--SMCY,a.4,98.6,DNA_RNA-binding 3-helical bundle 
KDM6A--UTX,a.118,81.2,alpha-alpha  uperhelix 
KDM6A--UTX,b.82,92.2,Double-stranded beta-helix 
KDM6A--UTX,e.61,93.2,ImpE-like 
KDM6B--JMJD3--KIAA0346,b.82,80.2,Double-stranded beta-helix 
KDM7A--JHDM1D--KDM7--KIAA1718,g.50,95.1,FYVE_PHD zinc finger 
KDM7A--JHDM1D--KDM7--KIAA1718,b.82,97.6,Double-stranded beta-helix 
KDM8--JMJD5,b.82,83.5,Double-stranded beta-helix 
KDR--FLK1--VEGFR2,b.1,98.7,Immunoglobulin-like beta-sandwich 
KDR--FLK1--VEGFR2,d.144,99.6,Protein kinase-like (PK-like) 
KDSR--FVT1--SDR35C1,c.2,99.6,NAD(P)-binding Rossmann-fold domains 
KEAP1--INRF2--KIAA0132--KLHL19,b.68,100.0,6-bladed beta-propeller 
KEAP1--INRF2--KIAA0132--KLHL19,d.42,99.5,POZ domain 
